YMD,H_DNG_CD,SPOP,SIDO_NM,SGG_NM,ADMI_NM
20250101,11110515,16152.72,서울특별시,종로구,청운효자동
20250101,11110530,16953.63,서울특별시,종로구,사직동
20250101,11110540,4040.67,서울특별시,종로구,삼청동
20250101,11110550,11614.16,서울특별시,종로구,부암동
20250101,11110560,19859.12,서울특별시,종로구,평창동
20250101,11110570,5462.57,서울특별시,종로구,무악동
20250101,11110580,11165.83,서울특별시,종로구,교남동
20250101,11110600,5204.19,서울특별시,종로구,가회동
20250101,11110615,36906.64,서울특별시,종로구,종로1.2.3.4가동
20250101,11110630,8514.21,서울특별시,종로구,종로5.6가동
20250101,11110640,14064.17,서울특별시,종로구,이화동
20250101,11110650,20979.44,서울특별시,종로구,혜화동
20250101,11110670,6034.9,서울특별시,종로구,창신1동
20250101,11110680,6512.29,서울특별시,종로구,창신2동
20250101,11110690,5349.82,서울특별시,종로구,창신3동
20250101,11110700,6267.52,서울특별시,종로구,숭인1동
20250101,11110710,11093.8,서울특별시,종로구,숭인2동
20250101,11140520,10068.57,서울특별시,중구,소공동
20250101,11140540,12382.82,서울특별시,중구,회현동
20250101,11140550,19807.7,서울특별시,중구,명동
20250101,11140570,8779.42,서울특별시,중구,필동
20250101,11140580,7867.04,서울특별시,중구,장충동
20250101,11140590,13398.33,서울특별시,중구,광희동
20250101,11140605,6334.46,서울특별시,중구,을지로동
20250101,11140615,10073.96,서울특별시,중구,신당동
20250101,11140625,12546.63,서울특별시,중구,다산동
20250101,11140635,16074.9,서울특별시,중구,약수동
20250101,11140645,7937.5,서울특별시,중구,청구동
20250101,11140650,10985.04,서울특별시,중구,신당5동
20250101,11140665,13470.06,서울특별시,중구,동화동
20250101,11140670,13619.98,서울특별시,중구,황학동
20250101,11140680,11928.72,서울특별시,중구,중림동
20250101,11170510,13148.93,서울특별시,용산구,후암동
20250101,11170520,11263.01,서울특별시,용산구,용산2가동
20250101,11170530,13972.05,서울특별시,용산구,남영동
20250101,11170555,21791.64,서울특별시,용산구,청파동
20250101,11170560,16301.89,서울특별시,용산구,원효로1동
20250101,11170570,14393.95,서울특별시,용산구,원효로2동
20250101,11170580,9429.93,서울특별시,용산구,효창동
20250101,11170590,10987.44,서울특별시,용산구,용문동
20250101,11170625,40116.28,서울특별시,용산구,한강로동
20250101,11170630,25223.84,서울특별시,용산구,이촌1동
20250101,11170640,5507.89,서울특별시,용산구,이촌2동
20250101,11170650,11642.32,서울특별시,용산구,이태원1동
20250101,11170660,11050.6,서울특별시,용산구,이태원2동
20250101,11170685,23764.15,서울특별시,용산구,한남동
20250101,11170690,14937.85,서울특별시,용산구,서빙고동
20250101,11170700,6992.16,서울특별시,용산구,보광동
20250101,11200520,12394.12,서울특별시,성동구,왕십리2동
20250101,11200535,30051.98,서울특별시,성동구,왕십리도선동
20250101,11200540,23185.68,서울특별시,성동구,마장동
20250101,11200550,14743.88,서울특별시,성동구,사근동
20250101,11200560,17888.95,서울특별시,성동구,행당1동
20250101,11200570,22905.24,서울특별시,성동구,행당2동
20250101,11200580,13711.13,서울특별시,성동구,응봉동
20250101,11200590,15267.34,서울특별시,성동구,금호1가동
20250101,11200615,23404.44,서울특별시,성동구,금호2.3가동
20250101,11200620,15894.44,서울특별시,성동구,금호4가동
20250101,11200645,23324.9,서울특별시,성동구,옥수동
20250101,11200650,16498.65,서울특별시,성동구,성수1가1동
20250101,11200660,15233.82,서울특별시,성동구,성수1가2동
20250101,11200670,16376.11,서울특별시,성동구,성수2가1동
20250101,11200690,17162.31,서울특별시,성동구,성수2가3동
20250101,11200720,11483.19,서울특별시,성동구,송정동
20250101,11200790,14974.16,서울특별시,성동구,용답동
20250101,11215710,31518.57,서울특별시,광진구,화양동
20250101,11215730,17043.64,서울특별시,광진구,군자동
20250101,11215740,16366.69,서울특별시,광진구,중곡1동
20250101,11215750,20436.08,서울특별시,광진구,중곡2동
20250101,11215760,16299.13,서울특별시,광진구,중곡3동
20250101,11215770,34631.48,서울특별시,광진구,중곡4동
20250101,11215780,12481.8,서울특별시,광진구,능동
20250101,11215810,39554.61,서울특별시,광진구,광장동
20250101,11215820,22645.48,서울특별시,광진구,자양1동
20250101,11215830,26036.7,서울특별시,광진구,자양2동
20250101,11215840,30028.47,서울특별시,광진구,자양3동
20250101,11215847,22464.31,서울특별시,광진구,자양4동
20250101,11215850,21700.25,서울특별시,광진구,구의1동
20250101,11215860,28176.28,서울특별시,광진구,구의2동
20250101,11215870,30471.88,서울특별시,광진구,구의3동
20250101,11230536,39541.35,서울특별시,동대문구,용신동
20250101,11230545,24887.18,서울특별시,동대문구,제기동
20250101,11230560,38971.01,서울특별시,동대문구,전농1동
20250101,11230570,20420.28,서울특별시,동대문구,전농2동
20250101,11230600,26518.9,서울특별시,동대문구,답십리1동
20250101,11230610,31610.65,서울특별시,동대문구,답십리2동
20250101,11230650,33542.17,서울특별시,동대문구,장안1동
20250101,11230660,34089.99,서울특별시,동대문구,장안2동
20250101,11230705,21394.66,서울특별시,동대문구,청량리동
20250101,11230710,13144.43,서울특별시,동대문구,회기동
20250101,11230720,14529.28,서울특별시,동대문구,휘경1동
20250101,11230730,23898.01,서울특별시,동대문구,휘경2동
20250101,11230740,18928.48,서울특별시,동대문구,이문1동
20250101,11230750,21360.27,서울특별시,동대문구,이문2동
20250101,11260520,26758.06,서울특별시,중랑구,면목2동
20250101,11260540,17964.58,서울특별시,중랑구,면목4동
20250101,11260550,14474.9,서울특별시,중랑구,면목5동
20250101,11260565,37764.45,서울특별시,중랑구,면목본동
20250101,11260570,23336.57,서울특별시,중랑구,면목7동
20250101,11260575,25898.87,서울특별시,중랑구,면목3.8동
20250101,11260580,21520.82,서울특별시,중랑구,상봉1동
20250101,11260590,26621.03,서울특별시,중랑구,상봉2동
20250101,11260600,19414.4,서울특별시,중랑구,중화1동
20250101,11260610,23937.21,서울특별시,중랑구,중화2동
20250101,11260620,34993.89,서울특별시,중랑구,묵1동
20250101,11260630,23998.73,서울특별시,중랑구,묵2동
20250101,11260655,43010.74,서울특별시,중랑구,망우본동
20250101,11260660,12467.98,서울특별시,중랑구,망우3동
20250101,11260680,40224.96,서울특별시,중랑구,신내1동
20250101,11260690,19735.18,서울특별시,중랑구,신내2동
20250101,11290525,22560.54,서울특별시,성북구,성북동
20250101,11290555,24413.22,서울특별시,성북구,삼선동
20250101,11290575,22043.96,서울특별시,성북구,동선동
20250101,11290580,14136.18,서울특별시,성북구,돈암1동
20250101,11290590,10099.81,서울특별시,성북구,돈암2동
20250101,11290600,19568.17,서울특별시,성북구,안암동
20250101,11290610,19029.83,서울특별시,성북구,보문동
20250101,11290620,15824.96,서울특별시,성북구,정릉1동
20250101,11290630,22092.37,서울특별시,성북구,정릉2동
20250101,11290640,12085.13,서울특별시,성북구,정릉3동
20250101,11290650,26309.39,서울특별시,성북구,정릉4동
20250101,11290660,35195.67,서울특별시,성북구,길음1동
20250101,11290685,22449.22,서울특별시,성북구,길음2동
20250101,11290705,40128.34,서울특별시,성북구,종암동
20250101,11290715,26652.19,서울특별시,성북구,월곡1동
20250101,11290725,21715.52,서울특별시,성북구,월곡2동
20250101,11290760,26059.77,서울특별시,성북구,장위1동
20250101,11290770,13814.94,서울특별시,성북구,장위2동
20250101,11290780,13151.46,서울특별시,성북구,장위3동
20250101,11290810,31485.01,서울특별시,성북구,석관동
20250101,11305534,26933.9,서울특별시,강북구,삼양동
20250101,11305535,21297.85,서울특별시,강북구,미아동
20250101,11305545,33505.56,서울특별시,강북구,송중동
20250101,11305555,27989.19,서울특별시,강북구,송천동
20250101,11305575,26758.87,서울특별시,강북구,삼각산동
20250101,11305595,20241.94,서울특별시,강북구,번1동
20250101,11305603,16406.03,서울특별시,강북구,번2동
20250101,11305608,19846.83,서울특별시,강북구,번3동
20250101,11305615,18295.18,서울특별시,강북구,수유1동
20250101,11305625,22726.48,서울특별시,강북구,수유2동
20250101,11305635,28334.82,서울특별시,강북구,수유3동
20250101,11305645,27025.5,서울특별시,강북구,우이동
20250101,11305660,30118.06,서울특별시,강북구,인수동
20250101,11320511,25600.88,서울특별시,도봉구,창1동
20250101,11320512,31856.56,서울특별시,도봉구,창2동
20250101,11320513,11465.96,서울특별시,도봉구,창3동
20250101,11320514,30404.52,서울특별시,도봉구,창4동
20250101,11320515,24338.96,서울특별시,도봉구,창5동
20250101,11320521,26315.32,서울특별시,도봉구,도봉1동
20250101,11320522,28428.67,서울특별시,도봉구,도봉2동
20250101,11320660,21319.98,서울특별시,도봉구,쌍문1동
20250101,11320670,17278.82,서울특별시,도봉구,쌍문2동
20250101,11320680,14992.5,서울특별시,도봉구,쌍문3동
20250101,11320681,22560.25,서울특별시,도봉구,쌍문4동
20250101,11320690,32467.86,서울특별시,도봉구,방학1동
20250101,11320700,14625.81,서울특별시,도봉구,방학2동
20250101,11320710,27829.54,서울특별시,도봉구,방학3동
20250101,11350560,22504.09,서울특별시,노원구,월계1동
20250101,11350570,25938.97,서울특별시,노원구,월계2동
20250101,11350580,35696.23,서울특별시,노원구,월계3동
20250101,11350595,39760.52,서울특별시,노원구,공릉1동
20250101,11350600,47264.03,서울특별시,노원구,공릉2동
20250101,11350611,28786.98,서울특별시,노원구,하계1동
20250101,11350612,16971.17,서울특별시,노원구,하계2동
20250101,11350619,25952.08,서울특별시,노원구,중계본동
20250101,11350621,27305.44,서울특별시,노원구,중계1동
20250101,11350624,20162.74,서울특별시,노원구,중계4동
20250101,11350625,32875.78,서울특별시,노원구,중계2.3동
20250101,11350630,41698.47,서울특별시,노원구,상계1동
20250101,11350640,26861.53,서울특별시,노원구,상계2동
20250101,11350665,30611.65,서울특별시,노원구,상계3.4동
20250101,11350670,19208.6,서울특별시,노원구,상계5동
20250101,11350695,37879.12,서울특별시,노원구,상계6.7동
20250101,11350700,22620.28,서울특별시,노원구,상계8동
20250101,11350710,21713.9,서울특별시,노원구,상계9동
20250101,11350720,17765.07,서울특별시,노원구,상계10동
20250101,11380510,40905.1,서울특별시,은평구,녹번동
20250101,11380520,37302.95,서울특별시,은평구,불광1동
20250101,11380530,29528.04,서울특별시,은평구,불광2동
20250101,11380551,20051.45,서울특별시,은평구,갈현1동
20250101,11380552,26141.49,서울특별시,은평구,갈현2동
20250101,11380560,33210.01,서울특별시,은평구,구산동
20250101,11380570,31031.43,서울특별시,은평구,대조동
20250101,11380580,32770.17,서울특별시,은평구,응암1동
20250101,11380590,23991.02,서울특별시,은평구,응암2동
20250101,11380600,24124.58,서울특별시,은평구,응암3동
20250101,11380625,48194.26,서울특별시,은평구,역촌동
20250101,11380631,26974.21,서울특별시,은평구,신사1동
20250101,11380632,19876.12,서울특별시,은평구,신사2동
20250101,11380640,14586.36,서울특별시,은평구,증산동
20250101,11380650,21659.07,서울특별시,은평구,수색동
20250101,11380690,63990.08,서울특별시,은평구,진관동
20250101,11410520,15243.01,서울특별시,서대문구,천연동
20250101,11410555,9839.17,서울특별시,서대문구,북아현동
20250101,11410565,23354.76,서울특별시,서대문구,충현동
20250101,11410585,31905.18,서울특별시,서대문구,신촌동
20250101,11410615,38483.17,서울특별시,서대문구,연희동
20250101,11410620,28140.2,서울특별시,서대문구,홍제1동
20250101,11410640,19806.28,서울특별시,서대문구,홍제3동
20250101,11410655,12654.27,서울특별시,서대문구,홍제2동
20250101,11410660,22690.51,서울특별시,서대문구,홍은1동
20250101,11410685,25735.4,서울특별시,서대문구,홍은2동
20250101,11410690,15894.11,서울특별시,서대문구,남가좌1동
20250101,11410700,28007.44,서울특별시,서대문구,남가좌2동
20250101,11410710,17208.41,서울특별시,서대문구,북가좌1동
20250101,11410720,32443.01,서울특별시,서대문구,북가좌2동
20250101,11440555,26473.85,서울특별시,마포구,아현동
20250101,11440565,36687.5,서울특별시,마포구,공덕동
20250101,11440585,18263.32,서울특별시,마포구,도화동
20250101,11440590,19907.02,서울특별시,마포구,용강동
20250101,11440600,17244.85,서울특별시,마포구,대흥동
20250101,11440610,21445.38,서울특별시,마포구,염리동
20250101,11440630,23017.08,서울특별시,마포구,신수동
20250101,11440655,28447.66,서울특별시,마포구,서강동
20250101,11440660,53145.97,서울특별시,마포구,서교동
20250101,11440680,19041.76,서울특별시,마포구,합정동
20250101,11440690,22005.69,서울특별시,마포구,망원1동
20250101,11440700,19155.65,서울특별시,마포구,망원2동
20250101,11440710,16237.74,서울특별시,마포구,연남동
20250101,11440720,22807.99,서울특별시,마포구,성산1동
20250101,11440730,40725.72,서울특별시,마포구,성산2동
20250101,11440740,38801.5,서울특별시,마포구,상암동
20250101,11470510,33635.76,서울특별시,양천구,목1동
20250101,11470520,33180.09,서울특별시,양천구,목2동
20250101,11470530,16166.92,서울특별시,양천구,목3동
20250101,11470540,22777.89,서울특별시,양천구,목4동
20250101,11470550,42990.82,서울특별시,양천구,목5동
20250101,11470560,21177.62,서울특별시,양천구,신월1동
20250101,11470570,14252.9,서울특별시,양천구,신월2동
20250101,11470580,14573.67,서울특별시,양천구,신월3동
20250101,11470590,12453.52,서울특별시,양천구,신월4동
20250101,11470600,15621.61,서울특별시,양천구,신월5동
20250101,11470610,7061.91,서울특별시,양천구,신월6동
20250101,11470611,18557.5,서울특별시,양천구,신월7동
20250101,11470620,15875.6,서울특별시,양천구,신정1동
20250101,11470630,18020.48,서울특별시,양천구,신정2동
20250101,11470640,56720.54,서울특별시,양천구,신정3동
20250101,11470650,37024.72,서울특별시,양천구,신정4동
20250101,11470670,21253.97,서울특별시,양천구,신정6동
20250101,11470680,28868.35,서울특별시,양천구,신정7동
20250101,11500510,36849.67,서울특별시,강서구,염창동
20250101,11500520,28785.61,서울특별시,강서구,등촌1동
20250101,11500530,19857.32,서울특별시,강서구,등촌2동
20250101,11500535,33594.42,서울특별시,강서구,등촌3동
20250101,11500540,51291.7,서울특별시,강서구,화곡1동
20250101,11500550,13138.08,서울특별시,강서구,화곡2동
20250101,11500560,20112.29,서울특별시,강서구,화곡3동
20250101,11500570,22759.42,서울특별시,강서구,화곡4동
20250101,11500590,34078.1,서울특별시,강서구,화곡본동
20250101,11500591,26806.28,서울특별시,강서구,화곡6동
20250101,11500593,33582.64,서울특별시,강서구,화곡8동
20250101,11500603,42872.38,서울특별시,강서구,가양1동
20250101,11500604,14836.03,서울특별시,강서구,가양2동
20250101,11500605,11032.76,서울특별시,강서구,가양3동
20250101,11500611,42940.99,서울특별시,강서구,발산1동
20250101,11500615,28995.62,서울특별시,강서구,우장산동
20250101,11500620,38585.92,서울특별시,강서구,공항동
20250101,11500630,38361.72,서울특별시,강서구,방화1동
20250101,11500640,38681.9,서울특별시,강서구,방화2동
20250101,11500641,21464.6,서울특별시,강서구,방화3동
20250101,11530510,36683.66,서울특별시,구로구,신도림동
20250101,11530520,20424.65,서울특별시,구로구,구로1동
20250101,11530530,24480.42,서울특별시,구로구,구로2동
20250101,11530540,28680.43,서울특별시,구로구,구로3동
20250101,11530550,18409.06,서울특별시,구로구,구로4동
20250101,11530560,35346.97,서울특별시,구로구,구로5동
20250101,11530595,7147.29,서울특별시,구로구,가리봉동
20250101,11530720,30905.04,서울특별시,구로구,고척1동
20250101,11530730,20026.36,서울특별시,구로구,고척2동
20250101,11530740,33139.29,서울특별시,구로구,개봉1동
20250101,11530750,31026.32,서울특별시,구로구,개봉2동
20250101,11530760,19094.57,서울특별시,구로구,개봉3동
20250101,11530770,23155.62,서울특별시,구로구,오류1동
20250101,11530780,45112.51,서울특별시,구로구,오류2동
20250101,11530790,22375.02,서울특별시,구로구,수궁동
20250101,11530800,11070.01,서울특별시,구로구,항동
20250101,11545510,32618.55,서울특별시,금천구,가산동
20250101,11545610,50800.24,서울특별시,금천구,독산1동
20250101,11545620,12498.35,서울특별시,금천구,독산2동
20250101,11545630,19718.17,서울특별시,금천구,독산3동
20250101,11545640,15900.06,서울특별시,금천구,독산4동
20250101,11545670,32731.37,서울특별시,금천구,시흥1동
20250101,11545680,20420.43,서울특별시,금천구,시흥2동
20250101,11545690,10977.45,서울특별시,금천구,시흥3동
20250101,11545700,20725.89,서울특별시,금천구,시흥4동
20250101,11545710,15306.68,서울특별시,금천구,시흥5동
20250101,11560515,19992.13,서울특별시,영등포구,영등포본동
20250101,11560535,40985.54,서울특별시,영등포구,영등포동
20250101,11560540,50980.14,서울특별시,영등포구,여의동
20250101,11560550,24186.73,서울특별시,영등포구,당산1동
20250101,11560560,39907.93,서울특별시,영등포구,당산2동
20250101,11560585,20649.18,서울특별시,영등포구,도림동
20250101,11560605,35071.89,서울특별시,영등포구,문래동
20250101,11560610,19483.2,서울특별시,영등포구,양평1동
20250101,11560620,25210.88,서울특별시,영등포구,양평2동
20250101,11560630,21430.74,서울특별시,영등포구,신길1동
20250101,11560650,13728.38,서울특별시,영등포구,신길3동
20250101,11560660,12083.51,서울특별시,영등포구,신길4동
20250101,11560670,7393.8,서울특별시,영등포구,신길5동
20250101,11560680,19687.94,서울특별시,영등포구,신길6동
20250101,11560690,17443.49,서울특별시,영등포구,신길7동
20250101,11560700,14117.82,서울특별시,영등포구,대림1동
20250101,11560710,12232.02,서울특별시,영등포구,대림2동
20250101,11560720,21828.52,서울특별시,영등포구,대림3동
20250101,11590510,37639.4,서울특별시,동작구,노량진1동
20250101,11590520,9803.13,서울특별시,동작구,노량진2동
20250101,11590530,42377.42,서울특별시,동작구,상도1동
20250101,11590540,26721.78,서울특별시,동작구,상도2동
20250101,11590550,22835.33,서울특별시,동작구,상도3동
20250101,11590560,29321.24,서울특별시,동작구,상도4동
20250101,11590605,32752.42,서울특별시,동작구,흑석동
20250101,11590620,25360.3,서울특별시,동작구,사당1동
20250101,11590630,33336.98,서울특별시,동작구,사당2동
20250101,11590640,21265.64,서울특별시,동작구,사당3동
20250101,11590650,14013.02,서울특별시,동작구,사당4동
20250101,11590651,15480.09,서울특별시,동작구,사당5동
20250101,11590660,37477.75,서울특별시,동작구,대방동
20250101,11590670,23379.49,서울특별시,동작구,신대방1동
20250101,11590680,22478.41,서울특별시,동작구,신대방2동
20250101,11620525,22617.82,서울특별시,관악구,보라매동
20250101,11620545,9937.35,서울특별시,관악구,청림동
20250101,11620565,25931.14,서울특별시,관악구,성현동
20250101,11620575,30103.96,서울특별시,관악구,행운동
20250101,11620585,21713.2,서울특별시,관악구,낙성대동
20250101,11620595,40294.7,서울특별시,관악구,청룡동
20250101,11620605,31460.1,서울특별시,관악구,은천동
20250101,11620615,16029.74,서울특별시,관악구,중앙동
20250101,11620625,24510.76,서울특별시,관악구,인헌동
20250101,11620630,22646.92,서울특별시,관악구,남현동
20250101,11620645,28278.83,서울특별시,관악구,서원동
20250101,11620655,17730.27,서울특별시,관악구,신원동
20250101,11620665,22130.4,서울특별시,관악구,서림동
20250101,11620685,21122.52,서울특별시,관악구,신사동
20250101,11620695,28279.42,서울특별시,관악구,신림동
20250101,11620715,14760.41,서울특별시,관악구,난향동
20250101,11620725,23476.02,서울특별시,관악구,조원동
20250101,11620735,26406.48,서울특별시,관악구,대학동
20250101,11620745,25621.96,서울특별시,관악구,삼성동
20250101,11620765,28982.48,서울특별시,관악구,미성동
20250101,11620775,23737.72,서울특별시,관악구,난곡동
20250101,11650510,22570.6,서울특별시,서초구,서초1동
20250101,11650520,27153.32,서울특별시,서초구,서초2동
20250101,11650530,43015.3,서울특별시,서초구,서초3동
20250101,11650531,34892.5,서울특별시,서초구,서초4동
20250101,11650540,32411.62,서울특별시,서초구,잠원동
20250101,11650550,2030.04,서울특별시,서초구,반포본동
20250101,11650560,32097.34,서울특별시,서초구,반포1동
20250101,11650570,26115.49,서울특별시,서초구,반포2동
20250101,11650580,20529.08,서울특별시,서초구,반포3동
20250101,11650581,28089.85,서울특별시,서초구,반포4동
20250101,11650590,20375.2,서울특별시,서초구,방배본동
20250101,11650600,17606.48,서울특별시,서초구,방배1동
20250101,11650610,17557.17,서울특별시,서초구,방배2동
20250101,11650620,16430.96,서울특별시,서초구,방배3동
20250101,11650621,24490.02,서울특별시,서초구,방배4동
20250101,11650651,45461.64,서울특별시,서초구,양재1동
20250101,11650652,28961.52,서울특별시,서초구,양재2동
20250101,11650660,19365.19,서울특별시,서초구,내곡동
20250101,11680510,21591.6,서울특별시,강남구,신사동
20250101,11680521,26378.14,서울특별시,강남구,논현1동
20250101,11680531,24308.53,서울특별시,강남구,논현2동
20250101,11680545,32098.2,서울특별시,강남구,압구정동
20250101,11680565,26593.62,서울특별시,강남구,청담동
20250101,11680580,21506.04,서울특별시,강남구,삼성1동
20250101,11680590,31988.69,서울특별시,강남구,삼성2동
20250101,11680600,28277.31,서울특별시,강남구,대치1동
20250101,11680610,39172.03,서울특별시,강남구,대치2동
20250101,11680630,28370.56,서울특별시,강남구,대치4동
20250101,11680640,53567.23,서울특별시,강남구,역삼1동
20250101,11680650,37367.58,서울특별시,강남구,역삼2동
20250101,11680655,24074.96,서울특별시,강남구,도곡1동
20250101,11680656,26179.18,서울특별시,강남구,도곡2동
20250101,11680660,27213.32,서울특별시,강남구,개포1동
20250101,11680670,40981.44,서울특별시,강남구,개포2동
20250101,11680675,16645.41,서울특별시,강남구,개포3동
20250101,11680690,23182.53,서울특별시,강남구,개포4동
20250101,11680700,47685.44,서울특별시,강남구,세곡동
20250101,11680720,25047.82,서울특별시,강남구,일원본동
20250101,11680730,16333.13,서울특별시,강남구,일원1동
20250101,11680750,18179.83,서울특별시,강남구,수서동
20250101,11710510,11668.57,서울특별시,송파구,풍납1동
20250101,11710520,27407.0,서울특별시,송파구,풍납2동
20250101,11710531,11260.49,서울특별시,송파구,거여1동
20250101,11710532,22672.49,서울특별시,송파구,거여2동
20250101,11710540,15490.56,서울특별시,송파구,마천1동
20250101,11710550,19275.76,서울특별시,송파구,마천2동
20250101,11710561,17689.67,서울특별시,송파구,방이1동
20250101,11710562,34115.92,서울특별시,송파구,방이2동
20250101,11710566,17319.32,서울특별시,송파구,오륜동
20250101,11710570,38498.63,서울특별시,송파구,오금동
20250101,11710580,28088.37,서울특별시,송파구,송파1동
20250101,11710590,18785.76,서울특별시,송파구,송파2동
20250101,11710600,35131.56,서울특별시,송파구,석촌동
20250101,11710610,27250.73,서울특별시,송파구,삼전동
20250101,11710620,31753.82,서울특별시,송파구,가락본동
20250101,11710631,27657.71,서울특별시,송파구,가락1동
20250101,11710632,29409.47,서울특별시,송파구,가락2동
20250101,11710641,21560.4,서울특별시,송파구,문정1동
20250101,11710642,33995.7,서울특별시,송파구,문정2동
20250101,11710646,30837.96,서울특별시,송파구,장지동
20250101,11710647,43787.76,서울특별시,송파구,위례동
20250101,11710650,31155.85,서울특별시,송파구,잠실본동
20250101,11710670,31352.44,서울특별시,송파구,잠실2동
20250101,11710680,44975.72,서울특별시,송파구,잠실3동
20250101,11710690,21586.31,서울특별시,송파구,잠실4동
20250101,11710710,30746.88,서울특별시,송파구,잠실6동
20250101,11710720,10481.5,서울특별시,송파구,잠실7동
20250101,11740515,37993.98,서울특별시,강동구,강일동
20250101,11740525,37560.53,서울특별시,강동구,상일1동
20250101,11740526,16384.6,서울특별시,강동구,상일2동
20250101,11740530,28712.49,서울특별시,강동구,명일1동
20250101,11740540,16496.42,서울특별시,강동구,명일2동
20250101,11740550,24298.71,서울특별시,강동구,고덕1동
20250101,11740560,26355.13,서울특별시,강동구,고덕2동
20250101,11740570,33016.35,서울특별시,강동구,암사1동
20250101,11740580,15879.5,서울특별시,강동구,암사2동
20250101,11740590,14985.27,서울특별시,강동구,암사3동
20250101,11740600,27060.08,서울특별시,강동구,천호1동
20250101,11740610,40812.61,서울특별시,강동구,천호2동
20250101,11740620,29967.49,서울특별시,강동구,천호3동
20250101,11740640,21210.02,서울특별시,강동구,성내1동
20250101,11740650,26596.41,서울특별시,강동구,성내2동
20250101,11740660,27373.16,서울특별시,강동구,성내3동
20250101,11740685,57766.01,서울특별시,강동구,길동
20250101,11740690,15715.55,서울특별시,강동구,둔촌1동
20250101,11740700,27836.7,서울특별시,강동구,둔촌2동
20250102,11110515,16355.51,서울특별시,종로구,청운효자동
20250102,11110530,33516.71,서울특별시,종로구,사직동
20250102,11110540,4594.41,서울특별시,종로구,삼청동
20250102,11110550,10786.3,서울특별시,종로구,부암동
20250102,11110560,17865.64,서울특별시,종로구,평창동
20250102,11110570,5336.36,서울특별시,종로구,무악동
20250102,11110580,12880.06,서울특별시,종로구,교남동
20250102,11110600,9198.34,서울특별시,종로구,가회동
20250102,11110615,79904.65,서울특별시,종로구,종로1.2.3.4가동
20250102,11110630,18038.82,서울특별시,종로구,종로5.6가동
20250102,11110640,23370.12,서울특별시,종로구,이화동
20250102,11110650,21674.69,서울특별시,종로구,혜화동
20250102,11110670,6676.35,서울특별시,종로구,창신1동
20250102,11110680,5978.56,서울특별시,종로구,창신2동
20250102,11110690,4804.74,서울특별시,종로구,창신3동
20250102,11110700,5984.98,서울특별시,종로구,숭인1동
20250102,11110710,11366.98,서울특별시,종로구,숭인2동
20250102,11140520,41082.39,서울특별시,중구,소공동
20250102,11140540,36208.16,서울특별시,중구,회현동
20250102,11140550,54850.94,서울특별시,중구,명동
20250102,11140570,16074.03,서울특별시,중구,필동
20250102,11140580,11254.68,서울특별시,중구,장충동
20250102,11140590,23762.34,서울특별시,중구,광희동
20250102,11140605,19895.99,서울특별시,중구,을지로동
20250102,11140615,14230.12,서울특별시,중구,신당동
20250102,11140625,13735.42,서울특별시,중구,다산동
20250102,11140635,15153.57,서울특별시,중구,약수동
20250102,11140645,7873.25,서울특별시,중구,청구동
20250102,11140650,10566.84,서울특별시,중구,신당5동
20250102,11140665,13288.72,서울특별시,중구,동화동
20250102,11140670,12862.64,서울특별시,중구,황학동
20250102,11140680,13100.58,서울특별시,중구,중림동
20250102,11170510,12153.14,서울특별시,용산구,후암동
20250102,11170520,10964.99,서울특별시,용산구,용산2가동
20250102,11170530,19027.98,서울특별시,용산구,남영동
20250102,11170555,23426.55,서울특별시,용산구,청파동
20250102,11170560,18327.44,서울특별시,용산구,원효로1동
20250102,11170570,14797.33,서울특별시,용산구,원효로2동
20250102,11170580,9724.74,서울특별시,용산구,효창동
20250102,11170590,10035.08,서울특별시,용산구,용문동
20250102,11170625,54390.1,서울특별시,용산구,한강로동
20250102,11170630,23762.84,서울특별시,용산구,이촌1동
20250102,11170640,4847.36,서울특별시,용산구,이촌2동
20250102,11170650,9255.31,서울특별시,용산구,이태원1동
20250102,11170660,10293.14,서울특별시,용산구,이태원2동
20250102,11170685,33299.08,서울특별시,용산구,한남동
20250102,11170690,16033.77,서울특별시,용산구,서빙고동
20250102,11170700,6695.41,서울특별시,용산구,보광동
20250102,11200520,11809.01,서울특별시,성동구,왕십리2동
20250102,11200535,30553.81,서울특별시,성동구,왕십리도선동
20250102,11200540,23530.19,서울특별시,성동구,마장동
20250102,11200550,18228.35,서울특별시,성동구,사근동
20250102,11200560,19564.95,서울특별시,성동구,행당1동
20250102,11200570,20170.96,서울특별시,성동구,행당2동
20250102,11200580,12088.47,서울특별시,성동구,응봉동
20250102,11200590,13815.46,서울특별시,성동구,금호1가동
20250102,11200615,21202.28,서울특별시,성동구,금호2.3가동
20250102,11200620,14620.61,서울특별시,성동구,금호4가동
20250102,11200645,21698.74,서울특별시,성동구,옥수동
20250102,11200650,19438.9,서울특별시,성동구,성수1가1동
20250102,11200660,24114.7,서울특별시,성동구,성수1가2동
20250102,11200670,19128.92,서울특별시,성동구,성수2가1동
20250102,11200690,33599.64,서울특별시,성동구,성수2가3동
20250102,11200720,11750.41,서울특별시,성동구,송정동
20250102,11200790,16324.89,서울특별시,성동구,용답동
20250102,11215710,31289.52,서울특별시,광진구,화양동
20250102,11215730,17554.6,서울특별시,광진구,군자동
20250102,11215740,15804.25,서울특별시,광진구,중곡1동
20250102,11215750,19087.52,서울특별시,광진구,중곡2동
